trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
554,False,"{'a': 0.005, 'e': 0.06297609934801507}",25,19,-9.518148524144511,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
555,False,"{'a': 0.005, 'e': 0.06266200474215315}",25,0,34.479895153211714,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
556,False,"{'a': 0.005, 'e': 0.06234947668967343}",35,19,13.811802642089539,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
557,False,"{'a': 0.005, 'e': 0.06203850737735829}",20,0,14.687347928548336,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
558,False,"{'a': 0.005, 'e': 0.06172908903095879}",25,16,14.275927862642341,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.005, 'e': 0.06142121391500013}",20,11,7.844254450185463,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
560,False,"{'a': 0.005, 'e': 0.06111487433258836}",20,16,9.509626257620432,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.005, 'e': 0.06081006262521795}",20,7,21.852005407282235,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.005, 'e': 0.06050677117258039}",20,6,19.634471263890564,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.005, 'e': 0.06020499239237354}",20,11,16.54015978281589,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.005, 'e': 0.05990471874011218}",25,7,33.214391495697335,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.005, 'e': 0.05960594270893937}",30,14,27.355100074645687,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.005, 'e': 0.05930865682943872}",20,4,25.796512703413324,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.005, 'e': 0.05901285366944784}",20,7,18.77117523015785,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.005, 'e': 0.058718525833872284}",20,11,15.901203215435647,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.005, 'e': 0.05842566596450083}",35,13,40.782550415131446,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.005, 'e': 0.058134266739821465}",30,8,16.066180446637347,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
571,False,"{'a': 0.005, 'e': 0.057844320874838456}",30,17,17.54550694638487,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.005, 'e': 0.05755582112089005}",25,3,15.150397478968928,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
573,False,"{'a': 0.005, 'e': 0.05726876026546736}",20,3,29.528357367534767,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.005, 'e': 0.056983131132034036}",25,13,-21.113147463139423,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
575,False,"{'a': 0.005, 'e': 0.0566989265798469}",25,11,3.7730923362061164,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
576,False,"{'a': 0.005, 'e': 0.05641613950377735}",30,16,26.890856671598666,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.005, 'e': 0.056134762834133725}",20,7,12.213147353960442,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
578,False,"{'a': 0.005, 'e': 0.05585478953648462}",35,17,26.49386021611462,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.005, 'e': 0.05557621261148306}",30,16,22.89489244740507,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.005, 'e': 0.05529902509469138}",25,6,-27.884121747997646,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
581,False,"{'a': 0.005, 'e': 0.05502322005640723}",20,7,22.88557117878697,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.005, 'e': 0.054748790601490266}",25,6,32.69131750596778,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.005, 'e': 0.05447572986918986}",25,5,28.99857485157817,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.005, 'e': 0.054204031032973464}",20,8,23.796987662286057,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.005, 'e': 0.05393368730035602}",20,12,14.075431885912604,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.005, 'e': 0.05366469191273011}",25,9,28.454315279320237,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.005, 'e': 0.053397038145197084}",20,16,5.893601449765413,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.005, 'e': 0.05313071930639878}",20,5,22.945759757370208,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.005, 'e': 0.05286572873835037}",20,9,20.211088610700543,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.005, 'e': 0.05260205981627384}",30,22,-24.13956553872144,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
591,False,"{'a': 0.005, 'e': 0.05233970594843238}",30,12,24.11547270592959,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.005, 'e': 0.05207866057596569}",25,15,3.4901148989539257,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
593,False,"{'a': 0.005, 'e': 0.05181891717272583}",25,7,32.43585035815761,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.005, 'e': 0.0515604692451142}",25,11,28.010806503797593,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.005, 'e': 0.05130331033191911}",30,4,11.949657970227697,"{0: 23, 1: 1, 2: 2, 3: 0, 4: 0}",1
596,False,"{'a': 0.005, 'e': 0.051047434004154395}",25,13,21.490567121722645,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.005, 'e': 0.0507928338648985}",20,12,14.33626852084545,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.005, 'e': 0.050539503549134696}",20,4,25.41973608863202,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.005, 'e': 0.050287436723591865}",30,21,19.60468952266826,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.005, 'e': 0.05003662708658628}",25,8,20.068568924635375,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
601,False,"{'a': 0.005, 'e': 0.049787068367863944}",30,12,20.81837611910699,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
602,False,"{'a': 0.005, 'e': 0.04953875432844388}",25,8,32.00031793915329,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.005, 'e': 0.04929167876046215}",20,16,5.5147683196769215,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.005, 'e': 0.04904583548701673}",20,3,30.358099482015025,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.005, 'e': 0.04880121836201296}",20,1,28.805494488284253,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.005, 'e': 0.048557821270009974}",20,16,7.034461776227681,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.005, 'e': 0.04831563812606777}",30,0,42.35297466662933,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
608,False,"{'a': 0.005, 'e': 0.04807466287559518}",25,3,-11.692635471307458,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
609,False,"{'a': 0.005, 'e': 0.04783488949419837}",20,0,27.65777453190979,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
610,False,"{'a': 0.005, 'e': 0.04759631198753032}",25,12,-20.742057516921122,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
611,False,"{'a': 0.005, 'e': 0.04735892439114091}",30,6,27.570322276890373,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
612,False,"{'a': 0.005, 'e': 0.04712272077032791}",20,12,12.940428311825954,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.005, 'e': 0.046887695219988486}",25,15,18.580183733310133,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.005, 'e': 0.04665384186447163}",25,10,12.50719456458111,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
615,False,"{'a': 0.005, 'e': 0.04642115485743125}",25,13,23.680427494568736,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.005, 'e': 0.0461896283816801}",20,14,8.518721719653437,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.005, 'e': 0.045959256649044204}",25,13,20.873436225532455,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.005, 'e': 0.04573003390021825}",20,11,15.984962633444246,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.005, 'e': 0.04550195440462157}",30,15,23.804173828073736,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
620,False,"{'a': 0.005, 'e': 0.045275012460254886}",20,16,5.156456135835265,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.005, 'e': 0.0450492023935578}",20,10,16.395495079123673,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.005, 'e': 0.04482451855926687}",25,7,30.300971692255896,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.005, 'e': 0.044600955340274535}",20,13,10.561594843175909,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.005, 'e': 0.04437850714748865}",30,8,38.36744452174865,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.005, 'e': 0.04415716841969286}",30,19,19.760551021482172,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.005, 'e': 0.04393693362340742}",20,2,31.951044112219247,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
627,False,"{'a': 0.005, 'e': 0.04371779725275094}",35,3,32.6987299283781,"{0: 31, 1: 0, 2: 1, 3: 0, 4: 0}",1
628,False,"{'a': 0.005, 'e': 0.04349975382930273}",25,10,11.903670280980183,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
629,False,"{'a': 0.005, 'e': 0.043282797901965896}",20,14,-8.155811131260988,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
630,False,"{'a': 0.005, 'e': 0.04306692404683092}",25,0,37.92171698932311,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
631,False,"{'a': 0.005, 'e': 0.04285212686704019}",20,10,17.524404440768706,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.005, 'e': 0.04263840099265299}",20,12,18.560712673496838,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.005, 'e': 0.042425741080511385}",30,11,-4.7876574426324945,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
634,False,"{'a': 0.005, 'e': 0.042214141814106466}",20,3,23.666554687150473,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.005, 'e': 0.04200359790344555}",25,20,10.911486438105584,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.005, 'e': 0.041794104084919896}",30,1,23.25733990939453,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 0}",1
637,False,"{'a': 0.005, 'e': 0.04158565512117316}",20,10,21.148159772758017,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.005, 'e': 0.04137824580097038}",20,8,25.509038512797993,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.005, 'e': 0.04117187093906774}",20,13,12.919504613278322,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.005, 'e': 0.040966525376082925}",30,12,33.69876151690646,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.005, 'e': 0.04076220397836621}",20,14,11.101197086229377,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.005, 'e': 0.040558901637871986}",20,1,25.834849602830136,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.005, 'e': 0.04035661327203115}",25,4,-16.09416612284327,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 0}",1
644,False,"{'a': 0.005, 'e': 0.040155333823624025}",20,10,19.638434528719063,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.005, 'e': 0.039955058260653896}",35,21,27.055195074530463,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.005, 'e': 0.039755781576221304}",20,8,22.08415792681456,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.005, 'e': 0.039557498788398725}",20,13,12.337345710123074,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.005, 'e': 0.03936020494010615}",20,6,20.351824041861043,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.005, 'e': 0.039163895098987066}",25,12,11.225081492344653,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
650,False,"{'a': 0.005, 'e': 0.03896856435728526}",30,23,14.979439861780607,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.005, 'e': 0.03877420783172201}",25,15,4.8530986840609085,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
652,False,"{'a': 0.005, 'e': 0.03858082066337404}",25,0,41.17736798937312,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
653,False,"{'a': 0.005, 'e': 0.038388398017552054}",20,9,21.121706916463054,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.005, 'e': 0.038196935083679925}",20,12,15.998532371100525,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.005, 'e': 0.038006427075174314}",20,8,19.788192572993886,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.005, 'e': 0.03781686922932508}",20,0,36.68628012720762,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
657,False,"{'a': 0.005, 'e': 0.0376282568071762}",30,8,42.9165008383396,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.005, 'e': 0.03744058509340732}",20,6,24.319544684109424,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.005, 'e': 0.03725384939621581}",20,16,7.597533045457119,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.005, 'e': 0.0370680450471995}",25,18,15.197675627275906,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.005, 'e': 0.036883167401239994}",20,7,23.806928751110654,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.005, 'e': 0.03669921183638653}",20,14,12.999340219839702,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.005, 'e': 0.0365161737537404}",20,6,11.722403694604672,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
664,False,"{'a': 0.005, 'e': 0.036334048577339996}",20,8,20.21318916561978,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.005, 'e': 0.03615283175404641}",30,5,28.878951958877593,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
666,False,"{'a': 0.005, 'e': 0.035972518753429654}",20,0,30.768322629416843,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
667,False,"{'a': 0.005, 'e': 0.0357931050676553}",20,10,14.759211206718659,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.005, 'e': 0.03561458621137186}",20,2,34.20030567357583,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.005, 'e': 0.03543695772159864}",20,11,18.297270346998832,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.005, 'e': 0.03526021515761412}",20,9,18.336930047286856,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.005, 'e': 0.035084354100845025}",20,13,5.436082747847335,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.005, 'e': 0.03490937015475576}",25,17,10.587023848674454,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.005, 'e': 0.03473525894473856}",30,9,37.004821735407624,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.005, 'e': 0.0345620161180041}",20,14,9.983198056982207,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.005, 'e': 0.03438963734347271}",25,20,9.235844708537499,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.005, 'e': 0.03421811831166603}",20,16,6.9605940948642555,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.005, 'e': 0.034047454734599344}",25,14,19.176763900945094,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.005, 'e': 0.033877642345674315}",30,20,16.031909459881646,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.005, 'e': 0.033708676899572396}",30,20,21.258162390001683,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.005, 'e': 0.033540554172148636}",20,6,17.514941024515633,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.005, 'e': 0.03337326996032608}",25,15,20.98178202671177,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.005, 'e': 0.03320682008199072}",20,15,-12.547024250436678,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
683,False,"{'a': 0.005, 'e': 0.03304120037588693}",25,18,14.723670444674358,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.005, 'e': 0.03287640670151345}",25,12,24.792286902960388,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.005, 'e': 0.03271243493901982}",20,12,15.667803755563881,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.005, 'e': 0.03254928098910342}",20,13,13.553679853091358,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.005, 'e': 0.03238694077290704}",25,18,9.668040465864692,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.005, 'e': 0.0322254102319168}",20,0,31.15783356203755,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.005, 'e': 0.03206468532786077}",25,15,15.975724775143794,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.005, 'e': 0.03190476204260796}",20,4,25.155626542372715,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.005, 'e': 0.03174563637806794}",25,13,-20.94303637867951,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
692,False,"{'a': 0.005, 'e': 0.031587304356090785}",25,18,11.753277191475277,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.005, 'e': 0.03142976201836771}",30,17,25.113184604724218,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.005, 'e': 0.03127300542633206}",30,18,-0.7190985013167834,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
695,False,"{'a': 0.005, 'e': 0.03111703066106086}",20,6,23.939498233664953,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.005, 'e': 0.030961833823176882}",20,13,10.325850466992721,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.005, 'e': 0.030807411032751076}",25,0,2.9969410210900778,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
698,False,"{'a': 0.005, 'e': 0.030653758429205646}",20,12,14.760466210230332,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.005, 'e': 0.030500872171217483}",20,15,10.126245070284707,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.005, 'e': 0.030348748436622202}",25,2,38.54505259914646,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.005, 'e': 0.0301973834223185}",30,12,14.075269638854337,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
702,False,"{'a': 0.005, 'e': 0.03004677334417314}",25,8,31.166532057552132,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.005, 'e': 0.029896914436926308}",35,20,27.639507474397263,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.005, 'e': 0.029747802954097544}",25,17,16.33698716777906,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.005, 'e': 0.029599435167892}",20,6,24.57100629798699,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.005, 'e': 0.02945180736910729}",30,2,39.844867534664836,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.005, 'e': 0.029304915867040746}",20,13,10.188915054449279,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.005, 'e': 0.02915875698939719}",25,18,12.158720357406924,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.005, 'e': 0.029013327082197053}",25,3,31.2025622960955,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.005, 'e': 0.028868622509685086}",20,6,11.904349954045694,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
711,False,"{'a': 0.005, 'e': 0.028724639654239423}",25,11,24.04140412833686,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.005, 'e': 0.028581374916281203}",25,14,18.767265239658606,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.005, 'e': 0.028438824714184505}",25,3,38.413352175431534,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.005, 'e': 0.028296985484186854}",20,11,19.925010536763946,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.005, 'e': 0.028155853680300096}",20,7,26.57387512718633,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.005, 'e': 0.028015425774221808}",20,10,20.813562135861048,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.005, 'e': 0.027875698255247015}",30,20,19.92807127598262,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.005, 'e': 0.027736667630180466}",30,20,18.579713080635944,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.005, 'e': 0.027598330423249287}",20,6,23.898355590115482,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.005, 'e': 0.027460683176016094}",20,7,18.438186571500506,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.005, 'e': 0.02732372244729256}",25,14,20.514479232863057,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.005, 'e': 0.027187444813053317}",20,13,16.13818589527082,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.005, 'e': 0.027051846866350416}",20,11,17.4338427790815,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.005, 'e': 0.026916925217228112}",20,2,28.199442951040538,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.005, 'e': 0.026782676492638175}",20,0,31.21532092791442,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
726,False,"{'a': 0.005, 'e': 0.026649097336355485}",35,25,20.000726193069752,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.005, 'e': 0.02651618440889418}",30,0,37.49758723742537,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
728,False,"{'a': 0.005, 'e': 0.02638393438742414}",20,4,23.672906590830493,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.005, 'e': 0.02625234396568796}",30,9,32.43778926087271,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.005, 'e': 0.026121409853918233}",25,6,32.66634694636666,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.005, 'e': 0.025991128778755347}",30,0,31.540195693858458,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
732,False,"{'a': 0.005, 'e': 0.025861497483165623}",25,17,14.75033911492863,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.005, 'e': 0.02573251272635994}",20,11,21.452416618176358,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.005, 'e': 0.025604171283712656}",20,0,28.418084165455245,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
735,False,"{'a': 0.005, 'e': 0.025476469946681016}",30,12,32.38995511945934,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.005, 'e': 0.02534940552272493}",20,0,32.69872418872288,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
737,False,"{'a': 0.005, 'e': 0.025222974835227212}",20,8,24.683045265808854,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.005, 'e': 0.025097174723414068}",25,3,24.166050204661037,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
